link,like_count,name
https://www.pixiv.net/novel/show.php?id=19404000,295,私には二人のトレーナーさんがいました
https://www.pixiv.net/novel/show.php?id=19403953,201,ナリタタイシンの狂いしアイ
https://www.pixiv.net/novel/show.php?id=19403620,204,バイアリータークさんにソロぴょい訓練される
https://www.pixiv.net/novel/show.php?id=19403273,148,麗T「実家帰ります」理事長「え」
https://www.pixiv.net/novel/show.php?id=19401251,166,ワンダーアキュートと添い寝してマーキングされる話
https://www.pixiv.net/novel/show.php?id=19401126,176,「アタシ、エースと付き合うことにしたから」と言われたトレーナーの話
https://www.pixiv.net/novel/show.php?id=19400596,202,ただイチャイチャしたいだけのタルマエと、耐え忍ぶトレーナーの話
https://www.pixiv.net/novel/show.php?id=19400010,178,ツインターボ編
https://www.pixiv.net/novel/show.php?id=19399586,126,グラス(こ、これ、本当に日本文化なのでしょうか……？//////)
https://www.pixiv.net/novel/show.php?id=19399344,191,水着を着たくない新人ウマ娘、シンボリルドルフ(29)
https://www.pixiv.net/novel/show.php?id=19399274,219,折角トレーナーを手に入れたのに些細なことからすべてが狂いだすファル子と不幸で幸せなフラッシュのお話
https://www.pixiv.net/novel/show.php?id=19399159,104,ラモーヌは太り気味
https://www.pixiv.net/novel/show.php?id=19398554,340,助手席チヨちゃん
https://www.pixiv.net/novel/show.php?id=19398453,631,自分だけが依存してるつもりが共依存だったミスターシービー
https://www.pixiv.net/novel/show.php?id=19398444,128,自由でちょい弱なシービー
https://www.pixiv.net/novel/show.php?id=19398343,"1,499",すぐに誘ってると勘違いしちゃうエチエチエイシンフラッシュ
https://www.pixiv.net/novel/show.php?id=19398315,"1,529",無自覚にシュヴァルグランを依存させてしまい押し倒されるトレーナー
https://www.pixiv.net/novel/show.php?id=19398239,"2,008",愛を拗らせたメジロラモーヌがトレーナーを襲う話
https://www.pixiv.net/novel/show.php?id=19398202,112,あなただけ見つめてる。出会った日から今でもずっと。
https://www.pixiv.net/novel/show.php?id=19398186,107,たづなさんの弱点を知りたい話
https://www.pixiv.net/novel/show.php?id=19398106,110,コパノリッキーが小学生の脳と性癖をぐちゃぐちゃに破壊して焼き切る話
https://www.pixiv.net/novel/show.php?id=19397704,674,ラモーヌが太り気味になったらメジロ家にされかけたトレーナー
https://www.pixiv.net/novel/show.php?id=19397055,169,トレーナーとのキス中毒に陥るパーマーの話
https://www.pixiv.net/novel/show.php?id=19396562,215,『専属契約を解除してくれ』
https://www.pixiv.net/novel/show.php?id=19396334,627,ダーレーアラビアンの底無しの興味
https://www.pixiv.net/novel/show.php?id=19395469,208,ラモーヌがレースと同じ程に目を惹かれる者を見つけたらしい
https://www.pixiv.net/novel/show.php?id=19395262,102,ヘリオス「ガチ偉っ！！」トレ「(ガチ工口っ...！？)」
https://www.pixiv.net/novel/show.php?id=19395241,101,エルコンドルパサーの素顔を見てイチャイチャする話
https://www.pixiv.net/novel/show.php?id=19395129,132,アルダンを看病する話
https://www.pixiv.net/novel/show.php?id=19394271,244,束縛フラッシュからファル子がトレーナーを救い出そうとするお話
https://www.pixiv.net/novel/show.php?id=19394245,170,トレーナーの事が大大大好きなツインターボの話
https://www.pixiv.net/novel/show.php?id=19394193,171,恋愛に興味が湧いたアドマイヤベガと恋のキューピットなトレーナーの話
https://www.pixiv.net/novel/show.php?id=19393732,137,ツインターボ
https://www.pixiv.net/novel/show.php?id=19393301,200,遅れに遅れたバレンタイン
https://www.pixiv.net/novel/show.php?id=19393159,328,重馬場スイッチ　〜ゴドルフィンバルブ〜
https://www.pixiv.net/novel/show.php?id=19392657,138,トレーナー「どうやらトレーナー達の抱き枕が販売されたらしい」
https://www.pixiv.net/novel/show.php?id=19392496,280,意図せず縦書きで告白をしてしまうメジロドーベル
https://www.pixiv.net/novel/show.php?id=19392299,460,トレーナーに着替えてるところを見られるヤマニンゼファー
https://www.pixiv.net/novel/show.php?id=19392230,"1,250",トレーナーとラモーヌの距離が近くて危機感を覚えたアルダンが強攻策に出るお話
https://www.pixiv.net/novel/show.php?id=19392176,309,学園をクビになったけどドーベルに手を差し伸べられた元トレーナーの話
https://www.pixiv.net/novel/show.php?id=19392080,367,ミスターシービーが恋を知ったそうです。
https://www.pixiv.net/novel/show.php?id=19391980,"2,571",自由奔放なミスターシービーに「束縛とか嫌いでしょ？」と契約解除書類を提示したら逆に拘束された話
https://www.pixiv.net/novel/show.php?id=19391895,107,練習サボってプロ野球のキャンプ見学してたマックイーン
https://www.pixiv.net/novel/show.php?id=19391786,128,ファインモーションと婚約した日
https://www.pixiv.net/novel/show.php?id=19391016,112,バイアリーターク、膝枕する
https://www.pixiv.net/novel/show.php?id=19389409,126,猫にヤキモチを焼くファインモーション
https://www.pixiv.net/novel/show.php?id=19389378,250,ヤンデレテイオーVS担当に性癖ぶち壊されたテイトレのバレンタイン
https://www.pixiv.net/novel/show.php?id=19389267,136,デジたんがウマ×トレ本を書いていたのでトレーナーが攻めだということをわからせる話
https://www.pixiv.net/novel/show.php?id=19388954,112,女帝の朝は早い。
https://www.pixiv.net/novel/show.php?id=19388398,170,暴力型ヤンデレ　　オグリキャップ
https://www.pixiv.net/novel/show.php?id=19388169,692,メジロラモーヌ「今日は帰るわね」
https://www.pixiv.net/novel/show.php?id=19388049,200,ホッコータルマエはトレーナーに求められたい話
https://www.pixiv.net/novel/show.php?id=19387799,322,トレ「アストンマーチャンのおっぱいマウスパッド？」
https://www.pixiv.net/novel/show.php?id=19387515,142,独占欲に恐れを感じるも、判断と行動が遅かったが為に飲み込まれてしまったトウカイテイオートレーナーのお話。
https://www.pixiv.net/novel/show.php?id=19387203,101,カレンチャンに耳かきしてもらう話
https://www.pixiv.net/novel/show.php?id=19386911,223,ルドルフに握られる話。
https://www.pixiv.net/novel/show.php?id=19386322,128,タイシンに猫翻訳アプリを使ってみた。
https://www.pixiv.net/novel/show.php?id=19386182,105,"熟睡しているお兄さまに""イタズラ""しちゃうライスシャワー"
https://www.pixiv.net/novel/show.php?id=19386073,"1,178",新入生のウマ娘の情報を見ていたらトレーナーに捨てられると思って泣いてしまうシュヴァルグラン
https://www.pixiv.net/novel/show.php?id=19386018,136,冬のある日、ケイエスミラクルがトレーナーとおしゃべりしながらお散歩するお話
https://www.pixiv.net/novel/show.php?id=19385778,110,「ふぅ、やっぱ先頭の景色は気持ちがいいっすね！」「あぁ、君が次世代の異次元の逃亡者だよ。おめでとう」
https://www.pixiv.net/novel/show.php?id=19385694,120,先輩のお弁当に入っている緑のギザギザ
https://www.pixiv.net/novel/show.php?id=19384967,131,トレーナーから鬼畜攻めにあうパーマーの話
https://www.pixiv.net/novel/show.php?id=19384817,936,ラモーヌを間違えてママと呼んでしまったトレーナー
https://www.pixiv.net/novel/show.php?id=19384813,192,メジロラモーヌは将来有望なトレーナーになる少年を振り回したい
https://www.pixiv.net/novel/show.php?id=19384647,672,トレ「好きです、バイアリータークさん！」 バイアリーターク「えっ/// 」シービー「は？」
https://www.pixiv.net/novel/show.php?id=19384243,115,お風呂
https://www.pixiv.net/novel/show.php?id=19383622,153,トレーナーと付き合ってるけど卒業して帰国すると離れ離れになっちゃうと勘違いして泣いちゃうタイキシャトル
https://www.pixiv.net/novel/show.php?id=19383455,312,トレーナーの悪口を言われた時のシリウスの反応集［年代別］
https://www.pixiv.net/novel/show.php?id=19383400,144,トレーナー「アヤベさん、おはよ〜！チュッ(笑)！」
https://www.pixiv.net/novel/show.php?id=19382548,410,ドーベル｢ただのトレーナーと担当の関係だけど?｣トレーナー｢えっ?｣
https://www.pixiv.net/novel/show.php?id=19381921,216,怪しい人
https://www.pixiv.net/novel/show.php?id=19381616,869,まるで夫婦ようなやり取りをするラモーヌとトレーナー
https://www.pixiv.net/novel/show.php?id=19380331,336,甘えんぼミホノブルボン
https://www.pixiv.net/novel/show.php?id=19379272,141,アキュート「疲れた身体にはぽりぽりさんが美味しく感じるねぇ」
https://www.pixiv.net/novel/show.php?id=19379271,215,重馬場抱き枕　〜マンハッタンカフェ〜
https://www.pixiv.net/novel/show.php?id=19379207,108,ローレル｢フランス語のお勉強だよ、ブライアンちゃん♡｣
https://www.pixiv.net/novel/show.php?id=19379190,132,信じてあげるべきだったのに...（のその後）
https://www.pixiv.net/novel/show.php?id=19379069,163,サトノダイヤモンドがトレーナーと幸せになろうとする話
https://www.pixiv.net/novel/show.php?id=19379036,"1,329",家のメイドが「あの人いいよねー」と自分のトレーナーの話でｷｬｯｷｬしてるのを聞いたお嬢様達の反応
https://www.pixiv.net/novel/show.php?id=19378990,743,ルビーと政略結婚したトレーナーが去勢しようとする話
https://www.pixiv.net/novel/show.php?id=19378887,318,グラスワンダーにゴムを持っていたのがバレるトレーナー
https://www.pixiv.net/novel/show.php?id=19378843,208,恋人のトレーナーが死んだと思い込んだカフェとこっそり生きているトレーナーが再会する話。
https://www.pixiv.net/novel/show.php?id=19378808,668,シービーが彼女のトレーナーとキスしているのを見て秘密の特訓だと勘違いして自分もトレーナーにお願いしちゃうカツラギエース
https://www.pixiv.net/novel/show.php?id=19378688,306,我慢ができなくなったフジキセキ
https://www.pixiv.net/novel/show.php?id=19378662,297,怪我をしてしまったトレーナーはシンボリ家に行くことになった
https://www.pixiv.net/novel/show.php?id=19378431,661,賢さGのドMシリウス
https://www.pixiv.net/novel/show.php?id=19378369,108,タキオン「スカーレット君は渡さないぞ！」ト「！？」
https://www.pixiv.net/novel/show.php?id=19378143,177,エアシャカール、痛みの上書き
https://www.pixiv.net/novel/show.php?id=19378019,288,電車内で痴漢してきたウマ娘と一生幸せになっちゃう新人女トレーナー
https://www.pixiv.net/novel/show.php?id=19377957,949,トレーナーが新しい『愛し子』を持とうとしているのを知ったメジロラモーヌのお話
https://www.pixiv.net/novel/show.php?id=19377815,342,朝目が覚めたら何故か学園時代に戻っていた新妻チヨノオー
https://www.pixiv.net/novel/show.php?id=19377736,397,ほくろ占いと称してトレーナーの浮気を問い詰めるコパノリッキー
https://www.pixiv.net/novel/show.php?id=19377608,505,メジロラモーヌと懺悔と燦爛とした恋時間
https://www.pixiv.net/novel/show.php?id=19377491,372,祝 トレセン学園でケッコンカッコカリ実装！
https://www.pixiv.net/novel/show.php?id=19376421,185,ミスターシービーがセフレだったら
https://www.pixiv.net/novel/show.php?id=19376230,219,駆け落ちアドマイヤベガ概念
https://www.pixiv.net/novel/show.php?id=19376196,109,シリウスと一緒
https://www.pixiv.net/novel/show.php?id=19376185,358,担当ウマ娘が来室したら不機嫌でした。昨日まで普通だったのに……なんで？
https://www.pixiv.net/novel/show.php?id=19375151,129,"Mejiro Valentine, for little brother."
https://www.pixiv.net/novel/show.php?id=19374970,293,ホッコータルマエが偶然手に入れた惚れ薬を思いがけずトレーナーに盛ってしまう話。
https://www.pixiv.net/novel/show.php?id=19374801,105,コラボはちみーと重馬場なウマ娘達
https://www.pixiv.net/novel/show.php?id=19373461,104,今更照れろと言われても
https://www.pixiv.net/novel/show.php?id=19371868,166,重馬場スイッチ　〜ダイワスカーレット〜
https://www.pixiv.net/novel/show.php?id=19371256,675,怪我の不安と焦りで震えるシービーの手を握りしめて将来を誓うトレーナー
https://www.pixiv.net/novel/show.php?id=19370941,113,後輩「やっぱり付き合いたいです！」たづな、理子、葵「！？」
https://www.pixiv.net/novel/show.php?id=19370935,125,ヤマニンゼファーに脳を破壊される話
https://www.pixiv.net/novel/show.php?id=19370889,114,学割は適用ですか？
https://www.pixiv.net/novel/show.php?id=19370860,181,メジロアルダンの甘々耳かき
https://www.pixiv.net/novel/show.php?id=19370786,564,天皇賞秋の事故死を回避する為にサイレンススズカとトレーナーはタイムリープを繰り返し、栄光の日曜日を迎えるまでの物語
https://www.pixiv.net/novel/show.php?id=19370708,119,ウマスタグラム始めました#24
https://www.pixiv.net/novel/show.php?id=19370666,184,スカイとトレーナーの恋愛漫画が出回っている話
https://www.pixiv.net/novel/show.php?id=19370655,150,ダート3人娘とトレーナーの日常　～喧嘩と柔軟と恋煩い～
https://www.pixiv.net/novel/show.php?id=19370315,192,フクキタル「トレセン恋愛専門占い処、開店ですっ！！！」
https://www.pixiv.net/novel/show.php?id=19369898,154,一流湿度幼馴染重バ場ヤンデレキングヘイロー（妹）
https://www.pixiv.net/novel/show.php?id=19369896,116,『お母ちゃんへ、今度の連休の時に久しぶりに北海道に帰ります！　お母ちゃんに紹介したい人がいます。楽しみに待っててね🎵』「…………え？」
https://www.pixiv.net/novel/show.php?id=19368040,141,こうして僕っ娘少女は恋をする
https://www.pixiv.net/novel/show.php?id=19367905,519,合コンに行ったことが独占欲強めなグラスにバレる話
https://www.pixiv.net/novel/show.php?id=19367826,147,トレーナーはタルマエを甘やかしたい…はずだったのだが。
https://www.pixiv.net/novel/show.php?id=19366762,113,膝枕
https://www.pixiv.net/novel/show.php?id=19366548,167,トレーナーの事が大大大好きなトーセンジョーダンの話
https://www.pixiv.net/novel/show.php?id=19365833,107,タキオン「私を...ベッドまで運んでくれないかねぇ」
https://www.pixiv.net/novel/show.php?id=19365403,211,甘えるブライアンと甘やかすトレーナーの話
https://www.pixiv.net/novel/show.php?id=19365130,312,シービー「アタシから目を離さないでね？」
https://www.pixiv.net/novel/show.php?id=19364685,409,好感度の高過ぎるキタサンブラックとサトノダイヤモンドが取り合い＆大暴走しちゃうお話
https://www.pixiv.net/novel/show.php?id=19364622,"1,208",エレベーターでトラウマを植え付けられて依存症になるミスターシービー（実装記念）
https://www.pixiv.net/novel/show.php?id=19364549,"1,897",アルダンにどこまでなら許されるか検証してみた
https://www.pixiv.net/novel/show.php?id=19364424,"1,062",寝ているトレーナーにイケナイことをするメジロアルダンの話
https://www.pixiv.net/novel/show.php?id=19363811,274,フラワー「私の実家に来ませんか？」ニシトレ「いいよ。」一同「ちょっと待ったァ！！！」
https://www.pixiv.net/novel/show.php?id=19363217,180,ご不満シンボリルドルフのセカンドバレンタイン
https://www.pixiv.net/novel/show.php?id=19362941,143,ヤンデレの担当馬に愛されて眠れない
https://www.pixiv.net/novel/show.php?id=19362732,369,フジキセキ、堕ちる
https://www.pixiv.net/novel/show.php?id=19362548,119,ルドルフお姉ちゃん
https://www.pixiv.net/novel/show.php?id=19361856,636,「トレーナー君専用湯たんぽのお届けです」
https://www.pixiv.net/novel/show.php?id=19361591,132,トレーナー「実家で保護してるウマ娘の部屋で昼寝しちゃった！」
https://www.pixiv.net/novel/show.php?id=19361305,632,トレーナーに振られたフジキセキがトレーナーに事故で亡くなった婚約者に間違われるお話
https://www.pixiv.net/novel/show.php?id=19361264,243,トレーナーと無理矢理付き合おうとする掛かり気味スペシャルウィーク
https://www.pixiv.net/novel/show.php?id=19360591,240,「イケメンはヤンデレが多いらしい」
https://www.pixiv.net/novel/show.php?id=19359812,141,タキオン「トレーナー君は私を好きすぎるねぇ！」
https://www.pixiv.net/novel/show.php?id=19359754,126,トレーナー「大変！ 元カノがやってきた！」
https://www.pixiv.net/novel/show.php?id=19359710,174,風邪をひいたらダイヤに過激な看病をされた
https://www.pixiv.net/novel/show.php?id=19359697,108,進展
https://www.pixiv.net/novel/show.php?id=19359334,313,T「好き」ミラクル「え？」
https://www.pixiv.net/novel/show.php?id=19358003,221,元担当のドーベルがただただ甘やかしてくれるだけのお話
https://www.pixiv.net/novel/show.php?id=19357579,586,指輪の効果を知ったシチーが超ド級の匂わせをするお話
https://www.pixiv.net/novel/show.php?id=19357317,679,カレンチャンはトレーナーを母性で堕とす
https://www.pixiv.net/novel/show.php?id=19357235,140,ルドルフに嫌われたい
https://www.pixiv.net/novel/show.php?id=19356142,134,初めてのレース
https://www.pixiv.net/novel/show.php?id=19355848,291,「一緒に死のっか。」超絶激重メンヘラテイオー(純愛)
https://www.pixiv.net/novel/show.php?id=19355270,104,担当ウマ娘に嫌われたんだが
https://www.pixiv.net/novel/show.php?id=19354615,586,メジロアルダンが実家までついてきた話
https://www.pixiv.net/novel/show.php?id=19354475,368,ファインモーションとお金を払えば何にでも従うトレーナーの話。
https://www.pixiv.net/novel/show.php?id=19354392,617,シリウスはかなりメンドくさい
https://www.pixiv.net/novel/show.php?id=19354224,189,カフェ「本日は猫の日です…」カフェトレ「分かった、もう分かった、だからそれを置け」
https://www.pixiv.net/novel/show.php?id=19354072,108,セイウンスカイにマッサージしてにゃんにゃん言ってもらう話
https://www.pixiv.net/novel/show.php?id=19353775,106,タイシン「産むから💢」
https://www.pixiv.net/novel/show.php?id=19353746,102,咄嗟に身を隠した結果。
https://www.pixiv.net/novel/show.php?id=19353004,119,メジロマックイーン「『ファインモーションさんのトレーナーさんチームトレーナー化計画』について、皆さんと話し合いたいと思いますわ！」
https://www.pixiv.net/novel/show.php?id=19351709,482,猫の日にタキオンの薬で猫化したサトノダイヤモンドとキタサンブラックににゃんにゃんされるトレーナー
https://www.pixiv.net/novel/show.php?id=19351389,596,トレーナーに好意を隠さず接する夢を見て盛大にうにゃるナイスネイチャ
https://www.pixiv.net/novel/show.php?id=19351256,909,チョコを渡さないベガにブチ切れたカレンチャン
https://www.pixiv.net/novel/show.php?id=19351113,257,お乳が出るようになったサトノダイヤモンドは母乳を有効活用してトレーナーを捕まえ依存させ吸い尽・・・　　全体公開版
https://www.pixiv.net/novel/show.php?id=19351021,103,トレーナーの部屋にあった映像を見て脳が破壊されるヤマニンゼファー
https://www.pixiv.net/novel/show.php?id=19350983,102,ライスシャワーはお兄さまに膝枕をしたい
https://www.pixiv.net/novel/show.php?id=19350368,146,エアグルーヴが部屋だけじゃなく耳まで掃除してくれる話
https://www.pixiv.net/novel/show.php?id=19349680,134,無理をしないで、私なりの優しさをあなたに『アドマイヤベガ』
https://www.pixiv.net/novel/show.php?id=19349194,297,義弟
https://www.pixiv.net/novel/show.php?id=19348320,128,歩く国際問題ファインモーション
https://www.pixiv.net/novel/show.php?id=19348135,112,トレーナーが大好きなセイウンスカイは今日もトレーナーをからかう
https://www.pixiv.net/novel/show.php?id=19348094,564,バレンタインにキスで頭も身体もトロットロにされるフジキセキ
https://www.pixiv.net/novel/show.php?id=19347999,103,2年と数ヶ月の時を経てトレーナーに違う感情を持つようになってきたハルウララのお話。
https://www.pixiv.net/novel/show.php?id=19347882,186,大学生アヤべさんは制服デートがしたい
https://www.pixiv.net/novel/show.php?id=19346791,288,ファインモーション「お父様、見てる～？？今からトレーナーと……♡」
https://www.pixiv.net/novel/show.php?id=19346762,179,子分の事が大大大好きなシンコウウインディの話
https://www.pixiv.net/novel/show.php?id=19346411,558,メジロ家のみんなから求婚された…
https://www.pixiv.net/novel/show.php?id=19345957,286,アタシは新人ウマ娘のミスターシービー(30)だよ。
https://www.pixiv.net/novel/show.php?id=19345774,508,ハグ禁止と言われ我慢したところ、カフェが発情してしまったようです
https://www.pixiv.net/novel/show.php?id=19345670,213,独占力のヒントレベルが最大なゴールドシップ
https://www.pixiv.net/novel/show.php?id=19345495,989,距離が近過ぎるダイヤに男の怖さを教えようとしたら逆に教えられたお話
https://www.pixiv.net/novel/show.php?id=19345487,192,お酒入りチョコで酔っちゃって悪い子が出ちゃうライスシャワー
https://www.pixiv.net/novel/show.php?id=19345471,424,アドマイヤベガが恋心と向き合う話
https://www.pixiv.net/novel/show.php?id=19345266,176,「アヤベさんはこーゆーの似合うと思うんですよね」
https://www.pixiv.net/novel/show.php?id=19345115,361,トレーナーがローレルに無理矢理結婚させられる話
https://www.pixiv.net/novel/show.php?id=19344554,195,トレーナーとうまぴょいしたいタルマエの話
https://www.pixiv.net/novel/show.php?id=19344169,172,トレーナーの頼みでバニー衣装を着るヒシアマゾンの話+α
https://www.pixiv.net/novel/show.php?id=19342964,330,ぐいぐいスキンシップしてくるマンハッタンカフェ
https://www.pixiv.net/novel/show.php?id=19342524,103,アルトレさんと悪夢の話
https://www.pixiv.net/novel/show.php?id=19342486,101,アグネスデジタルがトレーナーに自作ASMRをプレゼントする話
https://www.pixiv.net/novel/show.php?id=19341821,233,イヌ娘化したシチーがご褒美なでなでをねだってきたから満足するまで撫で回してあげる
https://www.pixiv.net/novel/show.php?id=19341304,218,トレーナーさんの事が大大大好きなエルコンドルパサーの話
https://www.pixiv.net/novel/show.php?id=19340373,"1,125",ダイワスカーレット「トレーナー辞めたら？」「……そうだな」
https://www.pixiv.net/novel/show.php?id=19339833,218,噛まれた時めっちゃ痛がるフリをしたら噛む代わりに舐めるようになったウインディ
https://www.pixiv.net/novel/show.php?id=19339803,133,ファンサービスはほどほどに
https://www.pixiv.net/novel/show.php?id=19339508,125,同棲してn年後のシリウスとトレーナーのバレンタインデー
https://www.pixiv.net/novel/show.php?id=19339479,275,アブラマシベガ
https://www.pixiv.net/novel/show.php?id=19339319,684,俺の愛バはヤンデレだけど押しに弱すぎてかわいすぎる！
https://www.pixiv.net/novel/show.php?id=19339267,335,好感度が高過ぎるフジキセキと狂わされたトレーナーのお話
https://www.pixiv.net/novel/show.php?id=19339252,298,マスターの事が大大大好きなミホノブルボンの話
https://www.pixiv.net/novel/show.php?id=19339236,137,ダイワスカーレットは心配性なのでトレーナーの休日もついてくる
https://www.pixiv.net/novel/show.php?id=19338915,164,女帝、保護者になる。
https://www.pixiv.net/novel/show.php?id=19338598,173,シリウスに甘えん坊になる催眠術をかけようとしたら、自分に催眠術がかかってしまった話
https://www.pixiv.net/novel/show.php?id=19337720,174,お乳が出るようになったサトノダイヤモンドは母乳を有効活用してトレーナーを捕まえ依存させ吸い尽・・・　　お試し版
https://www.pixiv.net/novel/show.php?id=19337244,118,トレーナー「昔馴染みから『カップル限定ケーキ食べ放題』に誘われた」
https://www.pixiv.net/novel/show.php?id=19337092,255,トレ「誰のおっぱいが一番好きかって？」
https://www.pixiv.net/novel/show.php?id=19336053,"1,015",トレーナーを1日自由にできる券が販売され、掛かるウマ娘達
https://www.pixiv.net/novel/show.php?id=19335293,181,魔性の青鹿毛
https://www.pixiv.net/novel/show.php?id=19333831,130,メジロドーベルvsノーガード戦法トレーナー
https://www.pixiv.net/novel/show.php?id=19332618,179,団扇を使っているとヤマニンゼファーが寄ってくる話
https://www.pixiv.net/novel/show.php?id=19332174,165,トレーナーを監禁してでも永遠を刻みたいサトノダイヤモンドVSそんな事よりタイムセールに行きたいトレーナー
https://www.pixiv.net/novel/show.php?id=19331726,172,トレーナーが風邪を引いたって聞いたアイネスがバイトを抜け出して看病しにいく話
https://www.pixiv.net/novel/show.php?id=19331555,213,耳が大きいウマ娘は性欲が強い？
https://www.pixiv.net/novel/show.php?id=19331411,282,ブルマを履く新人ウマ娘、シンボリルドルフ(29)
https://www.pixiv.net/novel/show.php?id=19331296,235,トレーナーとバレンタインに将来の約束をするアドマイヤベガの話
https://www.pixiv.net/novel/show.php?id=19331184,967,ダイヤが卒業して自分の元からいなくなってしまうことが怖いトレーナーと離れるつもりは一切ないサトノダイヤモンド
https://www.pixiv.net/novel/show.php?id=19331101,208,ヤンデレメジロパーマーからは逃げられない
https://www.pixiv.net/novel/show.php?id=19331060,349,心理学を使いトレーナーさんとイチャつき最終的には結婚するフジキセキ
https://www.pixiv.net/novel/show.php?id=19331059,224,ヤマニンゼファーと愛妻家
https://www.pixiv.net/novel/show.php?id=19331058,419,たわけの事が大大大好きなエアグルーヴの話
https://www.pixiv.net/novel/show.php?id=19331054,213,貴方の声だけが消えない。
https://www.pixiv.net/novel/show.php?id=19331008,198,誕生日をお祝いされる新妻チヨノオー
https://www.pixiv.net/novel/show.php?id=19330796,153,カフェ「すみません、またミルクをもらってもいいでしょうか...」
https://www.pixiv.net/novel/show.php?id=19330094,112,バレンタインチョコをトイレに捨てられたと勘違いするファル子
https://www.pixiv.net/novel/show.php?id=19329163,"1,394",担当ウマ娘から嫌われているが、ギリギリ上手くやれていると思う
https://www.pixiv.net/novel/show.php?id=19328784,173,実はメンタル激弱で毎日吐いてるヘリオス
https://www.pixiv.net/novel/show.php?id=19328473,105,ルナお姉ちゃんの風邪
https://www.pixiv.net/novel/show.php?id=19328450,114,元トレーナーのパチカス夫に依存してお小遣いをあげるけど事故に会って真面目になった夫と幸せになるダイタクヘリオス
https://www.pixiv.net/novel/show.php?id=19328388,131,クールなアドマイヤベガが実はホラー映画が苦手だった件2
https://www.pixiv.net/novel/show.php?id=19327383,162,信じてあげるべきだったのに…
https://www.pixiv.net/novel/show.php?id=19326834,364,ジョーダン「あたしに負ける前にトレーナーの事諦めた方がいいんじゃね？」　シチー「……あ゛？」
https://www.pixiv.net/novel/show.php?id=19324715,145,まだ恋人のいないラモトレさん
https://www.pixiv.net/novel/show.php?id=19324422,655,トレーナーに恋する奥手なグラスワンダーは告白が成功するまで2月18日をループし続ける話
https://www.pixiv.net/novel/show.php?id=19324310,180,ヤマニンゼファーがバレンタインの後、息を吹きかけるのにハマる話
https://www.pixiv.net/novel/show.php?id=19324287,177,トレーナー「マックイーンが色々な男と遊んでるだって？」　テイオー「そうなんだよっ！」
https://www.pixiv.net/novel/show.php?id=19324236,584,フジキセキ「私の脚を壊した癖に」
https://www.pixiv.net/novel/show.php?id=19324213,822,少し重いルドルフとシービーがトレーナーを取り合うお話
https://www.pixiv.net/novel/show.php?id=19324162,538,その写真はウマスタに上げない
https://www.pixiv.net/novel/show.php?id=19324049,390,「タマ(猫)の新しい首輪を買ったぞ！」タマモクロス「ウチの……！？///」
https://www.pixiv.net/novel/show.php?id=19323833,434,感謝しなきゃね。ホントーに。
https://www.pixiv.net/novel/show.php?id=19323075,163,シンボリルドルフ、耳に息を吹きかける
https://www.pixiv.net/novel/show.php?id=19322773,"1,347",T「間違って『まないたカフェ』って打っちゃったw」
https://www.pixiv.net/novel/show.php?id=19322687,176,ボスウマ娘の威厳をみせるカレンチャン
https://www.pixiv.net/novel/show.php?id=19322643,595,トレーナーのふるさとになろうとするホッコータルマエ
https://www.pixiv.net/novel/show.php?id=19322163,128,富とか名誉ならばいらないけど翼が欲しい
https://www.pixiv.net/novel/show.php?id=19321706,864,レンタルビデオ屋で担当に激似のエッッなビデオが並んでいたらトレーナーは借りてしまうのか！！！
https://www.pixiv.net/novel/show.php?id=19321680,314,キタサンブラックとサトノダイヤモンドに愛されすぎてるトレーナー
https://www.pixiv.net/novel/show.php?id=19320279,132,グラスワンダー編
https://www.pixiv.net/novel/show.php?id=19320232,245,トレーナーさんの事が大大大好きなスペシャルウィークの話
https://www.pixiv.net/novel/show.php?id=19319704,"1,606",ダイイチルビー「産みます」トレ「ルビーさん？」
https://www.pixiv.net/novel/show.php?id=19319448,120,イナリワン「二度と、絶対に…離さねぇ。」
https://www.pixiv.net/novel/show.php?id=19319234,161,キタサンのジャージにくるまってあれやこれやをしていたことが全てバレていたスイープトウショウ
https://www.pixiv.net/novel/show.php?id=19318839,235,温泉旅館がシービーの実家概念
https://www.pixiv.net/novel/show.php?id=19318784,243,グラスから契約解除(ドッキリ)を切り出され冷静に対応するも内心めちゃくちゃ焦りまくってるトレーナー
https://www.pixiv.net/novel/show.php?id=19318574,139,何がなんでもトレーナーさんを照れさせたいセイウンスカイの話
https://www.pixiv.net/novel/show.php?id=19318522,147,ヤマニンゼファーがトレーナーと相合傘で帰ろうとする話
https://www.pixiv.net/novel/show.php?id=19318391,328,トレーナーともっと一緒にいたいタルマエが一歩を踏み出す話
https://www.pixiv.net/novel/show.php?id=19318242,234,クールなアドマイヤベガが実はホラー映画が苦手だった件
https://www.pixiv.net/novel/show.php?id=19318025,456,サクラローレルがトレーナーを襲うだけ
https://www.pixiv.net/novel/show.php?id=19317676,757,ダスカ「アンタ！この婚姻届にサインしなさい！」トレ「え、いいけど…」
https://www.pixiv.net/novel/show.php?id=19317526,209,メジロブライトとチョコレート
https://www.pixiv.net/novel/show.php?id=19317361,167,嫉妬するヘリオスに独占欲をぶつけるトレーナーの話
https://www.pixiv.net/novel/show.php?id=19315742,164,トレーナーが大好きなナリタタイシンが頭を吸わせる話
